Date,EM,BWT,FWT,Time
2019-1,0.41768972426833745,,,315.54484272003174
2019-2,0.09389671361502347,-0.025400050800101603,0.0,20.928664207458496
2019-3,0.1594896331738437,0.0,0.0,16.462110996246338
2019-4,0.34305317324185247,-0.1594896331738437,0.0,16.858797073364258
2019-5,0.5136986301369864,0.0,0.17123287671232884,16.842852354049683
2019-6,0.18856065367693275,-0.17123287671232884,0.0,39.1508252620697
2019-7,0.24549918166939444,0.06285355122564423,-0.04091653027823239,32.689624547958374
2019-8,0.2557544757033248,0.0,0.0,25.2336745262146
2019-9,0.13089005235602094,-0.06393861892583122,0.0,18.37297749519348
2019-10,0.1597444089456869,-0.13089005235602094,0.0,16.826638221740723
2019-11,0.0,0.31948881789137384,0.0,16.186847448349
2019-12,0.17761989342806395,0.0,0.0,16.53371787071228
2020-1,0.13491635186184567,0.0,-0.05396654074473825,75.00184488296509
2020-2,0.0,0.0,0.0,19.181742668151855
2020-3,0.125,0.0,0.0,18.7865469455719
2020-4,0.477326968973747,0.0,0.2386634844868735,15.08435344696045
2020-5,0.0,-0.2386634844868735,0.0,13.10466980934143
2020-6,0.10209290454313426,0.0,0.0,28.438844203948975
2020-7,0.37453183520599254,0.0,0.1605136436597111,28.047911167144775
2020-8,0.23734177215189872,0.05350454788657033,0.07911392405063289,22.425498247146606
2020-9,0.19047619047619047,0.07911392405063294,0.09523809523809523,20.979651927947998
2020-10,0.1342281879194631,-0.19047619047619047,0.0,18.37950348854065
2020-11,0.20491803278688525,0.0,0.0,15.701378107070923
2020-12,0.25839793281653745,-0.20491803278688525,0.0,14.07688283920288
2021-1,0.11645962732919254,0.0,0.019409937888198753,56.06305694580078
2021-2,0.1349527665317139,0.019409937888198753,0.0,17.922868013381958
2021-3,0.0,0.0,0.0,16.469568490982056
2021-4,0.41899441340782123,0.0,-0.1396648044692737,17.55271601676941
2021-5,0.4716981132075472,0.1396648044692737,0.0,15.027469873428345
2021-6,0.16583747927031509,0.0,0.0,27.184523344039917
2021-7,0.17974835230677053,0.0,0.0,25.637691020965576
2021-8,0.32051282051282054,0.0,0.10683760683760687,19.63820219039917
2021-9,0.0,0.0,0.0,17.73858904838562
2021-10,0.4784688995215311,0.0,-0.23923444976076552,18.896161794662476
2021-11,0.6,0.35885167464114837,0.39999999999999997,15.3367018699646
2021-12,0.4694835680751174,-0.19999999999999996,0.0,14.65181040763855
2022-1,0.24232633279483037,0.0,0.026925148088314477,43.39063024520874
2022-2,0.5586592178770949,0.0,-0.18621973929236502,15.576595067977905
2022-3,0.0,0.18621973929236502,-0.20449897750511248,15.71485161781311
2022-4,0.29069767441860467,0.0,-0.1453488372093023,17.732442617416382
2022-5,0.517464424320828,0.1453488372093023,0.258732212160414,18.35009455680847
2022-6,0.11001100110011001,-0.258732212160414,-0.055005500550055,27.054566860198975
2022-7,0.18083182640144665,0.11001100110011001,0.0,20.86131191253662
2022-8,0.1347708894878706,0.09041591320072331,0.0,18.3101966381073
2022-9,0.0,0.0,-0.15015015015015015,17.369319915771484
2022-10,0.20964360587002095,0.0,0.0,14.947608947753906
2022-11,0.0,0.20964360587002095,0.0,16.046086072921753
2022-12,0.0,0.0,0.0,14.152836322784424
2023-1,0.06191950464396285,0.0,-0.12383900928792571,25.789381980895996
2023-2,0.2680965147453083,-0.06191950464396285,0.0,14.198841333389282
2023-3,0.0,0.0,-0.29850746268656714,14.510283708572388
2023-4,0.0,0.0,0.0,12.078239679336548
2023-5,0.0,0.0,0.0,11.383110046386719
2023-6,0.0,0.0,0.0,5.146693229675293
