Date,EM,BWT,FWT,Time
2019-1,0.4572009144018288,,,318.3724293708801
2019-2,0.0,-0.008466683600033886,-0.09389671361502347,17.331787109375
2019-3,0.3189792663476874,0.18779342723004694,0.1594896331738437,13.76705265045166
2019-4,0.5145797598627787,0.0,0.0,12.799976825714111
2019-5,0.3424657534246575,0.0,0.0,13.173756837844849
2019-6,0.251414204902577,0.0,-0.09428032683846638,37.91368556022644
2019-7,0.2864157119476268,0.06285355122564423,0.04091653027823239,30.79842257499695
2019-8,0.1278772378516624,-0.12274959083469719,-0.06393861892583119,22.508647203445435
2019-9,0.13089005235602094,0.0,0.0,14.722292423248291
2019-10,0.4792332268370607,-0.13089005235602094,0.15974440894568692,13.60769009590149
2019-11,0.19083969465648856,0.0,0.0,12.22579050064087
2019-12,0.3552397868561279,0.0,-0.17761989342806395,12.658282041549683
2020-1,0.17539125742039935,-0.17761989342806395,0.06745817593092282,78.31937289237976
2020-2,0.0,-0.02698327037236914,0.0,15.572327613830566
2020-3,0.0,0.0,0.0,15.58655595779419
2020-4,0.7159904534606205,0.0,0.23866348448687352,10.491315603256226
2020-5,0.0,0.0,0.0,9.124669313430786
2020-6,0.10209290454313426,0.0,0.0,26.048598766326904
2020-7,0.42803638309256287,0.0,0.21401819154628143,25.041911840438843
2020-8,0.15822784810126583,0.10700909577314077,-0.07911392405063289,19.7176775932312
2020-9,0.09523809523809523,0.0,-0.09523809523809523,17.300359964370728
2020-10,0.1342281879194631,0.19047619047619047,0.0,14.796502351760864
2020-11,0.0,0.0,0.0,11.574841737747192
2020-12,0.0,0.0,0.0,10.452913761138916
2021-1,0.1358695652173913,0.0,-0.03881987577639753,56.74658679962158
2021-2,0.0,0.0,0.0,14.65194821357727
2021-3,0.0,0.0,0.0,12.679876327514648
2021-4,0.13966480446927373,0.0,-0.13966480446927373,13.99525260925293
2021-5,0.4716981132075472,0.13966480446927373,0.0,11.053961992263794
2021-6,0.11055831951354339,0.0,0.0,24.419857025146484
2021-7,0.11983223487118035,0.11055831951354339,0.0,23.290239810943604
2021-8,0.21367521367521367,0.0,0.10683760683760683,16.209692239761353
2021-9,0.0,0.10683760683760687,0.0,13.977995872497559
2021-10,0.7177033492822966,0.0,-0.23923444976076558,15.22635817527771
2021-11,0.4,0.0,0.4,11.75335693359375
2021-12,0.4694835680751174,0.19999999999999996,0.0,10.778079509735107
2022-1,0.2692514808831449,0.0,-0.026925148088314477,43.320106506347656
2022-2,0.931098696461825,0.0,0.0,12.50162672996521
2022-3,0.20449897750511248,0.0,0.0,11.39781928062439
2022-4,0.29069767441860467,0.0,0.0,13.96256422996521
2022-5,0.129366106080207,0.0,0.0,15.09748125076294
2022-6,0.22002200220022003,0.0,0.11001100110011001,25.552936792373657
2022-7,0.27124773960216997,-0.11001100110011001,0.09041591320072331,18.40086579322815
2022-8,0.0,-0.09041591320072331,-0.1347708894878706,14.626225233078003
2022-9,0.0,0.0,0.0,14.175746202468872
2022-10,0.20964360587002095,0.0,0.0,11.637071371078491
2022-11,0.19193857965451055,0.0,0.0,12.434219598770142
2022-12,0.0,0.0,0.0,10.117925643920898
2023-1,0.06191950464396285,0.0,-0.06191950464396285,23.256166696548462
2023-2,0.2680965147453083,0.0,0.0,10.607253551483154
2023-3,0.0,0.0,0.0,9.853543281555176
2023-4,0.0,0.0,0.0,8.446941614151001
2023-5,0.6711409395973155,0.0,0.0,7.735119581222534
2023-6,0.6711409395973155,0.0,0.0,3.89308762550354
